budget,genres,id,keywords,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,imdbId,ML-100k-convertId,ML-latestId
46000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10752, ""name"": ""War""}]",10684,"[{""id"": 2952, ""name"": ""gulf war""}, {""id"": 3203, ""name"": ""pilot""}, {""id"": 4595, ""name"": ""u.s. army""}, {""id"": 6049, ""name"": ""praise""}, {""id"": 11107, ""name"": ""rescue mission""}, {""id"": 11110, ""name"": ""dead soldier""}, {""id"": 11117, ""name"": ""tank""}, {""id"": 11124, ""name"": ""medal""}]",en,12.971122,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-07-04,100860818,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Courage Under Fire,6.2,232,115956,471,647
45000000,"[{""id"": 35, ""name"": ""Comedy""}]",1624,"[{""id"": 387, ""name"": ""california""}, {""id"": 1022, ""name"": ""workaholic""}, {""id"": 1421, ""name"": ""birthday""}, {""id"": 2251, ""name"": ""lie""}, {""id"": 3725, ""name"": ""pregnancy and birth""}, {""id"": 4896, ""name"": ""wish""}, {""id"": 210608, ""name"": ""1990s""}]",en,26.721386,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-03-21,181000000,86.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Liar Liar,6.4,1424,119528,294,1485
46000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",888,"[{""id"": 554, ""name"": ""manager""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 2374, ""name"": ""bad mother-in-law""}, {""id"": 2393, ""name"": ""adoption""}, {""id"": 2783, ""name"": ""family's daily life""}, {""id"": 4428, ""name"": ""stone age""}, {""id"": 4812, ""name"": ""plan""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 12616, ""name"": ""dinosaur""}]",en,28.964161999999998,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Hanna-Barbera Productions"", ""id"": 1353}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-05-26,341631208,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Flintstones,5.0,543,109813,383,355
45000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",10731,"[{""id"": 236, ""name"": ""suicide""}, {""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 4009, ""name"": ""witness protection""}, {""id"": 4508, ""name"": ""principal witness ""}, {""id"": 5301, ""name"": ""brother""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 7255, ""name"": ""search for witnesses""}, {""id"": 10909, ""name"": ""lawyer""}, {""id"": 13142, ""name"": ""gangster""}]",en,17.746719,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Alcor Films"", ""id"": 644}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-07-20,117615211,119.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Client,6.4,278,109446,356,350
45000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",9360,"[{""id"": 5968, ""name"": ""amazon""}, {""id"": 10787, ""name"": ""jungle""}, {""id"": 158233, ""name"": ""anaconda""}, {""id"": 158235, ""name"": ""film crew""}, {""id"": 158241, ""name"": ""killer snake""}, {""id"": 158244, ""name"": ""river boat""}, {""id"": 217120, ""name"": ""amazon river""}, {""id"": 223059, ""name"": ""animal horror""}]",en,27.684779,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Middle Fork Productions"", ""id"": 3803}, {""name"": ""Iguana Producciones"", ""id"": 11134}, {""name"": ""Skylight Cinema Foto Art"", ""id"": 16387}, {""name"": ""St. Tropez Films"", ""id"": 55532}, {""name"": ""Cinema Line Film Corporation"", ""id"": 55533}]","[{""iso_3166_1"": ""BR"", ""name"": ""Brazil""}, {""iso_3166_1"": ""PE"", ""name"": ""Peru""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-04-11,136885767,89.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Anaconda,4.7,610,118615,1013,1499
45000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2636,"[{""id"": 1653, ""name"": ""explosive""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 159358, ""name"": ""explosives expert""}]",en,16.582709,"[{""name"": ""Jerry Weintraub Productions"", ""id"": 2596}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Iguana Producciones"", ""id"": 11134}]","[{""iso_3166_1"": ""PE"", ""name"": ""Peru""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-10-07,170362582,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Specialist,5.5,313,111255,1407,315
45000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",10478,"[{""id"": 1808, ""name"": ""lover (female)""}, {""id"": 2702, ""name"": ""golf""}, {""id"": 5756, ""name"": ""man-woman relation""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 7439, ""name"": ""woman between two men""}]",en,10.731574,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-08-16,53854588,135.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Tin Cup,5.9,150,117918,284,852
45000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",8987,"[{""id"": 1261, ""name"": ""river""}, {""id"": 1621, ""name"": ""robber""}, {""id"": 1680, ""name"": ""boston""}, {""id"": 2492, ""name"": ""bank robber""}, {""id"": 5809, ""name"": ""marriage crisis""}, {""id"": 7188, ""name"": ""hostage-taking""}, {""id"": 8158, ""name"": ""rafting""}, {""id"": 15009, ""name"": ""criminal""}, {""id"": 233153, ""name"": ""white water rafting""}]",en,12.362876,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""David Foster Productions"", ""id"": 496}, {""name"": ""Turman-Foster Company"", ""id"": 662}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-09-30,0,111.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The River Wild,6.1,210,110997,281,376
45000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",11359,"[{""id"": 1990, ""name"": ""cupboard""}, {""id"": 6186, ""name"": ""games""}, {""id"": 6300, ""name"": ""puppet""}, {""id"": 33465, ""name"": ""parallel world""}, {""id"": 187065, ""name"": ""toy comes to life""}]",en,11.095914,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""The Kennedy/Marshall Company"", ""id"": 862}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-07-14,0,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Indian in the Cupboard,5.9,134,113419,951,60
45000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",9625,"[{""id"": 4289, ""name"": ""secret agent""}, {""id"": 6162, ""name"": ""past""}, {""id"": 8015, ""name"": ""cop""}, {""id"": 14676, ""name"": ""series of murders""}, {""id"": 180668, ""name"": ""homicide detective""}]",en,6.250282,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Seagal/Nasso Productions"", ""id"": 17825}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-10-04,0,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Glimmer Man,4.7,100,116421,841,1004
45000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",9304,"[{""id"": 402, ""name"": ""clone""}, {""id"": 2281, ""name"": ""mistake in person""}, {""id"": 11628, ""name"": ""cloning""}, {""id"": 12572, ""name"": ""experiment gone wrong""}, {""id"": 33496, ""name"": ""construction""}]",en,11.120344000000001,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-07-19,0,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Multiplicity,5.5,154,117108,1047,719
45000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",9826,"[{""id"": 1308, ""name"": ""secret identity""}, {""id"": 1321, ""name"": ""gold""}, {""id"": 3149, ""name"": ""gangster boss""}, {""id"": 3284, ""name"": ""phantom""}, {""id"": 3625, ""name"": ""silver""}, {""id"": 3720, ""name"": ""power""}, {""id"": 4933, ""name"": ""battle for power""}, {""id"": 8643, ""name"": ""jade""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 10787, ""name"": ""jungle""}, {""id"": 203423, ""name"": ""masked hero""}, {""id"": 212009, ""name"": ""crystal skull""}]",en,9.025236,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""The Ladd Company"", ""id"": 7965}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-06-06,17300889,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Phantom,4.7,136,117331,826,761
44000000,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]",10858,"[{""id"": 840, ""name"": ""usa president""}, {""id"": 2946, ""name"": ""presidential election""}, {""id"": 4240, ""name"": ""watergate scandal""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 6086, ""name"": ""government""}, {""id"": 6165, ""name"": ""historical figure""}]",en,3.770161,"[{""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""Cinergi Pictures Entertainment"", ""id"": 1504}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-12-22,13681765,192.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Nixon,7.1,71,113987,458,14
45000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",9457,"[{""id"": 4953, ""name"": ""ocean liner""}, {""id"": 33696, ""name"": ""sea monster""}, {""id"": 155508, ""name"": ""jewel heist""}, {""id"": 196917, ""name"": ""armed robbery""}]",en,6.513856,"[{""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""Cinergi Pictures Entertainment"", ""id"": 1504}, {""name"": ""Calimari Productions"", ""id"": 45518}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-01-30,11203026,106.0,"[{""iso_639_1"": ""ko"", ""name"": ""\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Deep Rising,6.0,154,118956,353,1762
45000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",38153,[],en,3.848893,"[{""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""Cinergi Pictures Entertainment"", ""id"": 1504}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-01-31,2154540,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}]",Shadow Conspiracy,4.0,11,120107,984,1055
44000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",5503,"[{""id"": 520, ""name"": ""chicago""}, {""id"": 797, ""name"": ""showdown""}, {""id"": 1568, ""name"": ""undercover""}, {""id"": 3262, ""name"": ""surgeon""}, {""id"": 3437, ""name"": ""death sentence""}, {""id"": 3440, ""name"": ""doomed man""}, {""id"": 3442, ""name"": ""lethal injection""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 10085, ""name"": ""betrayal""}, {""id"": 10562, ""name"": ""on the run""}, {""id"": 10663, ""name"": ""train crash""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 10718, ""name"": ""fugitive""}, {""id"": 10988, ""name"": ""based on tv series""}, {""id"": 11207, ""name"": ""u.s. marshal""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14903, ""name"": ""home invasion""}, {""id"": 18118, ""name"": ""disguise""}, {""id"": 173976, ""name"": ""one armed man""}, {""id"": 180172, ""name"": ""framed for murder""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 226376, ""name"": ""corrupt cop""}, {""id"": 226499, ""name"": ""manhunt""}, {""id"": 227824, ""name"": ""bus accident""}, {""id"": 227825, ""name"": ""storm drain""}]",en,54.884297,"[{""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-08-06,368875760,130.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Fugitive,7.2,1220,106977,79,457
44000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",819,"[{""id"": 516, ""name"": ""child abuse""}, {""id"": 625, ""name"": ""sadistic""}, {""id"": 739, ""name"": ""sexual abuse""}, {""id"": 1499, ""name"": ""pastor""}, {""id"": 1522, ""name"": ""repayment""}, {""id"": 2400, ""name"": ""juvenile prison""}, {""id"": 3012, ""name"": ""court case""}, {""id"": 5319, ""name"": ""pub""}, {""id"": 6148, ""name"": ""court""}, {""id"": 14857, ""name"": ""juvenile delinquent""}, {""id"": 208349, ""name"": ""child""}]",en,16.245068,"[{""name"": ""Propaganda Films"", ""id"": 278}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Baltimore Pictures"", ""id"": 11407}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-10-18,165615285,147.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Sleepers,7.3,715,117665,628,1061
44000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",9623,"[{""id"": 1417, ""name"": ""jurors""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 3012, ""name"": ""court case""}, {""id"": 5153, ""name"": ""son""}, {""id"": 11038, ""name"": ""trial""}, {""id"": 33519, ""name"": ""courtroom""}]",en,3.9373519999999997,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-02-02,0,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Juror,5.5,89,116731,717,79
2600000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",10895,"[{""id"": 131, ""name"": ""italy""}, {""id"": 2251, ""name"": ""lie""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 2710, ""name"": ""fairy""}, {""id"": 3244, ""name"": ""pinocchio""}, {""id"": 3473, ""name"": ""carnival""}, {""id"": 4896, ""name"": ""wish""}, {""id"": 5202, ""name"": ""boy""}, {""id"": 5560, ""name"": ""nose""}, {""id"": 6300, ""name"": ""puppet""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 10499, ""name"": ""pool""}, {""id"": 33674, ""name"": ""conscience""}, {""id"": 33675, ""name"": ""jackass""}, {""id"": 33676, ""name"": ""figaro""}, {""id"": 33677, ""name"": ""sneezing""}, {""id"": 187065, ""name"": ""toy comes to life""}]",en,46.007991,"[{""name"": ""RKO Radio Pictures"", ""id"": 6}, {""name"": ""Walt Disney Productions"", ""id"": 3166}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1940-02-23,84300000,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Pinocchio,6.9,1355,32910,404,596
42000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",37233,"[{""id"": 1812, ""name"": ""fbi""}, {""id"": 3703, ""name"": ""law""}, {""id"": 6335, ""name"": ""tennessee""}, {""id"": 10909, ""name"": ""lawyer""}, {""id"": 162813, ""name"": ""law firm""}, {""id"": 208043, ""name"": ""bar exam""}]",en,23.736535,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Mirage Enterprises"", ""id"": 932}, {""name"": ""Davis Entertainment"", ""id"": 1302}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-06-30,270248367,154.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Firm,6.6,501,106918,77,454
40000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",11066,"[{""id"": 2273, ""name"": ""role of women""}, {""id"": 2336, ""name"": ""ladykiller""}, {""id"": 3836, ""name"": ""success""}, {""id"": 6779, ""name"": ""ladies' man""}, {""id"": 7769, ""name"": ""chefin""}, {""id"": 8642, ""name"": ""casanova""}, {""id"": 9094, ""name"": ""womanizer""}]",en,6.420433999999999,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1992-06-30,70100000,117.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Boomerang,5.4,134,103859,765,122
42000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",25189,"[{""id"": 572, ""name"": ""sex""}, {""id"": 1992, ""name"": ""professor""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 208709, ""name"": ""columbia university""}]",en,3.844926,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Phoenix Pictures"", ""id"": 11317}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-11-15,0,126.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Mirror Has Two Faces,6.5,47,117057,220,1353
48000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",9607,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 9920, ""name"": ""royalty""}, {""id"": 12616, ""name"": ""dinosaur""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 194215, ""name"": ""multiple dimensions""}]",en,14.587367,"[{""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""Cinergi Pictures Entertainment"", ""id"": 1504}, {""name"": ""Allied Filmmakers"", ""id"": 1755}, {""name"": ""Walt Disney"", ""id"": 5888}, {""name"": ""Nintendo"", ""id"": 12288}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-05-28,20915465,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Super Mario Bros.,4.0,232,108255,398,546
40000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1645,"[{""id"": 529, ""name"": ""ku klux klan""}, {""id"": 570, ""name"": ""rape""}, {""id"": 787, ""name"": ""mississippi""}, {""id"": 1417, ""name"": ""jurors""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 2013, ""name"": ""attempted murder""}, {""id"": 3446, ""name"": ""forgiveness""}, {""id"": 6148, ""name"": ""court""}, {""id"": 7281, ""name"": ""shooting""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10909, ""name"": ""lawyer""}, {""id"": 11038, ""name"": ""trial""}, {""id"": 33519, ""name"": ""courtroom""}, {""id"": 41385, ""name"": ""racial tension""}, {""id"": 191314, ""name"": ""kkk""}, {""id"": 204173, ""name"": ""racial issues""}, {""id"": 214780, ""name"": ""courtroom drama""}]",en,25.219804999999997,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-07-24,152266007,149.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",A Time to Kill,7.0,509,117913,282,805
